"","time","n.risk","n.event","n.censor","estimate","std.error","conf.high","conf.low","strata"
"389",262,210,1,0,0.513513513513514,0.0482461038656268,0.564441626879743,0.467180512569063,"resultado=Sem mérito"
"390",265,209,2,0,0.508599508599509,0.0487228428706051,0.55956287807487,0.462277735502411,"resultado=Sem mérito"
"391",267,207,1,0,0.506142506142507,0.0489629091766041,0.557121751762831,0.45982809989669,"resultado=Sem mérito"
"392",274,206,2,0,0.501228501228502,0.049446519870576,0.552235996879606,0.454932333030332,"resultado=Sem mérito"
"393",282,204,1,0,0.498771498771499,0.0496900987861946,0.549791368680231,0.452486201418449,"resultado=Sem mérito"
"394",285,203,1,0,0.496314496314497,0.0499348835234698,0.54734557341694,0.450041237593553,"resultado=Sem mérito"
"395",288,202,1,0,0.493857493857495,0.0501808919919425,0.544898611065766,0.447597441590411,"resultado=Sem mérito"
"396",289,201,1,0,0.491400491400492,0.0504281423710763,0.542450481518806,0.44515481352794,"resultado=Sem mérito"
"397",291,200,2,0,0.486486486486487,0.0509264429692728,0.537550719986002,0.44027306212171,"resultado=Sem mérito"
"398",292,198,1,0,0.484029484029485,0.0511775309581972,0.535099087364196,0.437833939437074,"resultado=Sem mérito"
"399",293,197,1,0,0.481572481572482,0.0514299364118222,0.532646286274457,0.43539598601159,"resultado=Sem mérito"
"400",294,196,1,0,0.47911547911548,0.0516836789635052,0.530192316188044,0.432959202386178,"resultado=Sem mérito"
"401",295,195,1,0,0.476658476658477,0.051938778559524,0.527737176491599,0.430523589186628,"resultado=Sem mérito"
"402",296,194,1,0,0.474201474201475,0.0521952554669159,0.525280866486933,0.428089147123819,"resultado=Sem mérito"
"403",299,193,1,0,0.471744471744472,0.0524531302815273,0.522823385390766,0.425655876993986,"resultado=Sem mérito"
"404",300,192,1,0,0.46928746928747,0.0527124239362826,0.520364732334451,0.423223779679001,"resultado=Sem mérito"
"405",301,191,1,0,0.466830466830467,0.0529731577096777,0.517904906363657,0.4207928561467,"resultado=Sem mérito"
"406",302,190,1,0,0.464373464373465,0.0532353532345079,0.515443906438022,0.418363107451233,"resultado=Sem mérito"
"407",307,189,1,0,0.461916461916463,0.0534990325068384,0.512981731430781,0.415934534733452,"resultado=Sem mérito"
"408",312,188,1,0,0.45945945945946,0.0537642178952251,0.510518380128351,0.413507139221325,"resultado=Sem mérito"
"409",317,187,1,0,0.457002457002458,0.0540309321501957,0.50805385122989,0.411080922230387,"resultado=Sem mérito"
"410",321,186,1,0,0.454545454545455,0.0542991984140001,0.505588143346823,0.408655885164228,"resultado=Sem mérito"
"411",322,185,1,0,0.452088452088453,0.0545690402306399,0.503121255002333,0.406232029515003,"resultado=Sem mérito"
"412",323,184,1,0,0.44963144963145,0.054840481556187,0.500653184630817,0.403809356863992,"resultado=Sem mérito"
"413",326,183,2,0,0.444717444717445,0.0553882606826625,0.495713491096875,0.398967567330872,"resultado=Sem mérito"
"414",330,181,1,0,0.442260442260443,0.0556646485532164,0.493241864353954,0.396548454062372,"resultado=Sem mérito"
"415",339,180,1,0,0.43980343980344,0.0559427360947647,0.490769048421683,0.394130531020653,"resultado=Sem mérito"
"416",348,179,1,0,0.437346437346438,0.0562225494893946,0.48829504128118,0.391713800242095,"resultado=Sem mérito"
"417",357,178,1,0,0.434889434889435,0.0565041153998701,0.48581984082078,0.389298263856256,"resultado=Sem mérito"
"418",369,177,1,0,0.432432432432433,0.0567874609822954,0.483343444835246,0.386883924086674,"resultado=Sem mérito"
"419",370,176,1,0,0.42997542997543,0.0570726138991658,0.480865851024934,0.384470783251709,"resultado=Sem mérito"
"420",372,175,1,0,0.427518427518428,0.0573596023328191,0.478387056994924,0.382058843765434,"resultado=Sem mérito"
"421",379,174,1,0,0.425061425061426,0.0576484549993041,0.475907060254101,0.379648108138553,"resultado=Sem mérito"
"422",383,173,1,0,0.422604422604423,0.0579392011626812,0.47342585821421,0.377238578979371,"resultado=Sem mérito"
"423",387,172,1,0,0.420147420147421,0.0582318706497723,0.470943448188857,0.3748302589948,"resultado=Sem mérito"
"424",389,171,1,0,0.417690417690418,0.058526493865377,0.468459827392471,0.37242315099141,"resultado=Sem mérito"
"425",391,170,1,0,0.415233415233416,0.058823101807973,0.465974992939225,0.370017257876527,"resultado=Sem mérito"
"426",397,169,1,0,0.412776412776413,0.0591217260859195,0.463488941841909,0.367612582659372,"resultado=Sem mérito"
"427",402,168,1,0,0.410319410319411,0.0594223989341843,0.46100167101076,0.365209128452246,"resultado=Sem mérito"
"428",408,167,1,0,0.407862407862408,0.0597251532316135,0.458513177252242,0.362806898471767,"resultado=Sem mérito"
"429",413,166,1,0,0.405405405405406,0.0600300225187664,0.45602345726778,0.36040589604015,"resultado=Sem mérito"
"430",416,165,1,0,0.402948402948403,0.0603370410163384,0.453532507652447,0.358006124586543,"resultado=Sem mérito"
"431",417,164,1,0,0.400491400491401,0.0606462436441938,0.451040324893594,0.355607587648404,"resultado=Sem mérito"
"432",422,163,1,0,0.398034398034398,0.0609576660410352,0.448546905369439,0.353210288872947,"resultado=Sem mérito"
"433",429,162,1,0,0.395577395577396,0.0612713445847334,0.44605224534759,0.350814232018619,"resultado=Sem mérito"
"434",432,161,1,0,0.393120393120393,0.0615873164133455,0.443556340983522,0.348419420956658,"resultado=Sem mérito"
"435",433,160,2,0,0.388206388206389,0.0622262924096252,0.438560783280419,0.34363355226837,"resultado=Sem mérito"
"436",435,158,1,0,0.385749385749386,0.0625493748537098,0.436061121677148,0.34124250296315,"resultado=Sem mérito"
"437",440,157,1,0,0.383292383292384,0.0628749071828655,0.433560199199728,0.338852716096011,"resultado=Sem mérito"
"438",444,156,1,0,0.380835380835381,0.063202930677488,0.431058011418068,0.33646419612734,"resultado=Sem mérito"
"439",451,155,1,0,0.378378378378379,0.0635334875203938,0.428554553779557,0.334076947640828,"resultado=Sem mérito"
"440",456,154,1,0,0.375921375921376,0.0638666208235244,0.426049821607107,0.33169097534546,"resultado=Sem mérito"
"441",461,153,1,0,0.373464373464374,0.0642023746556044,0.423543810097132,0.329306284077557,"resultado=Sem mérito"
"442",466,152,1,0,0.371007371007371,0.0645407940707963,0.421036514317453,0.326922878802902,"resultado=Sem mérito"
"443",476,151,1,0,0.368550368550369,0.0648819251383944,0.41852792920513,0.324540764618936,"resultado=Sem mérito"
"444",483,150,2,0,0.363636363636364,0.0655725117694473,0.413506870063445,0.31978043058484,"resultado=Sem mérito"
"445",490,148,1,0,0.361179361179362,0.065922064829865,0.410994385233816,0.31740222160874,"resultado=Sem mérito"
"446",498,147,1,0,0.358722358722359,0.0662745246040339,0.408480589466119,0.315025325476344,"resultado=Sem mérito"
"447",499,146,1,0,0.356265356265357,0.0666299427219885,0.405965477008355,0.31264974797911,"resultado=Sem mérito"
"448",501,145,1,0,0.353808353808354,0.0669883720315846,0.40344904196308,0.310275495055043,"resultado=Sem mérito"
"449",506,144,1,0,0.351351351351352,0.0673498666368727,0.40093127828465,0.307902572791481,"resultado=Sem mérito"
"450",511,143,1,0,0.348894348894349,0.0677144819379452,0.398412179776366,0.305530987427992,"resultado=Sem mérito"
"451",513,142,1,0,0.346437346437347,0.0680822746723244,0.395891740087535,0.303160745359358,"resultado=Sem mérito"
"452",518,141,1,0,0.343980343980344,0.0684533029579631,0.393369952710409,0.300791853138672,"resultado=Sem mérito"
"453",533,140,1,0,0.341523341523342,0.0688276263379327,0.390846810977036,0.298424317480544,"resultado=Sem mérito"
"454",546,139,1,0,0.339066339066339,0.0692053058268782,0.388322308055985,0.29605814526441,"resultado=Sem mérito"
"455",548,138,1,0,0.336609336609337,0.0695864039593241,0.385796436948968,0.29369334353797,"resultado=Sem mérito"
"456",550,137,1,0,0.334152334152334,0.0699709848399187,0.383269190487338,0.291329919520735,"resultado=Sem mérito"
"457",551,136,1,0,0.331695331695332,0.0703591141957099,0.380740561328465,0.28896788060771,"resultado=Sem mérito"
"458",553,135,2,0,0.326781326781327,0.0711462896817448,0.37567912465591,0.284247988574748,"resultado=Sem mérito"
"459",563,133,2,0,0.321867321867322,0.0719484908059723,0.370612064564664,0.279533730257091,"resultado=Sem mérito"
"460",567,131,3,0,0.314496314496315,0.0731812649726523,0.363000786579668,0.272473050991743,"resultado=Sem mérito"
"461",571,128,1,0,0.312039312039312,0.0736003620305569,0.36046080932822,0.270122381513347,"resultado=Sem mérito"
"462",572,127,1,0,0.30958230958231,0.0740236818829318,0.357919374801208,0.267773172266934,"resultado=Sem mérito"
"463",583,126,1,0,0.307125307125307,0.0744513098810057,0.355376473686065,0.265425432636097,"resultado=Sem mérito"
"464",609,125,1,0,0.304668304668305,0.0748833337400907,0.352832096446722,0.263079172230226,"resultado=Sem mérito"
"465",615,124,1,0,0.302211302211302,0.0753198436257707,0.350286233318057,0.26073440089015,"resultado=Sem mérito"
"466",624,123,1,0,0.2997542997543,0.0757609322439538,0.347738874300149,0.258391128693983,"resultado=Sem mérito"
"467",632,122,1,0,0.297297297297297,0.0762066949349918,0.345190009152304,0.256049365963197,"resultado=Sem mérito"
"468",635,121,1,0,0.294840294840295,0.0766572297720892,0.342639627386871,0.253709123268919,"resultado=Sem mérito"
"469",642,120,1,0,0.292383292383293,0.0771126376642335,0.340087718262807,0.251370411438475,"resultado=Sem mérito"
"470",646,119,1,0,0.28992628992629,0.0775730224638951,0.337534270779011,0.249033241562179,"resultado=Sem mérito"
"471",651,118,2,0,0.285012285012285,0.0785091535947876,0.332422715385672,0.244363573390825,"resultado=Sem mérito"
"472",654,116,1,0,0.282555282555283,0.0789851233898548,0.329864584109914,0.242031098656208,"resultado=Sem mérito"
"473",665,115,1,0,0.28009828009828,0.0794665172733708,0.327304867726745,0.239700213012151,"resultado=Sem mérito"
"474",673,114,1,0,0.277641277641278,0.0799534556171366,0.324743553825283,0.237370928975403,"resultado=Sem mérito"
"475",675,113,2,0,0.272727272727273,0.0809444658516353,0.319616082285681,0.232717217348198,"resultado=Sem mérito"
"476",678,111,1,0,0.270270270270271,0.0814487976210001,0.317049898260945,0.23039281637569,"resultado=Sem mérito"
"477",683,110,1,0,0.267813267813268,0.0819591939296809,0.314482063926179,0.228070070265303,"resultado=Sem mérito"
"478",692,109,1,0,0.265356265356266,0.0824757952508298,0.311912565249997,0.225748993175021,"resultado=Sem mérito"
"479",694,108,1,0,0.262899262899263,0.0829987465900595,0.309341387847724,0.223429599620853,"resultado=Sem mérito"
"480",706,107,1,0,0.260442260442261,0.0835281976768833,0.306768516970719,0.221111904487737,"resultado=Sem mérito"
"481",707,106,1,0,0.257985257985258,0.0840643031661303,0.30419393749524,0.218795923040911,"resultado=Sem mérito"
"482",713,105,1,0,0.255528255528256,0.0846072228499562,0.301617633910847,0.216481670937759,"resultado=Sem mérito"
"483",720,104,1,0,0.253071253071253,0.0851571218811158,0.299039590308304,0.214169164240177,"resultado=Sem mérito"
"484",724,103,1,0,0.250614250614251,0.0857141710082119,0.296459790366954,0.211858419427472,"resultado=Sem mérito"
"485",755,102,1,0,0.248157248157248,0.0862785468236887,0.293878217341555,0.209549453409831,"resultado=Sem mérito"
"486",760,101,1,0,0.245700245700246,0.0868504320253938,0.29129485404853,0.207242283542378,"resultado=Sem mérito"
"487",774,100,1,0,0.243243243243243,0.0874300156925963,0.288709682851612,0.204936927639874,"resultado=Sem mérito"
"488",782,99,1,0,0.240786240786241,0.0880174935774168,0.286122685646841,0.20263340399206,"resultado=Sem mérito"
"489",783,98,1,0,0.238329238329239,0.0886130684126952,0.283533843846892,0.20033173137972,"resultado=Sem mérito"
"490",784,97,1,0,0.235872235872236,0.0892169502374084,0.280943138364679,0.198031929091465,"resultado=Sem mérito"
"491",790,96,1,0,0.233415233415234,0.0898293567408296,0.278350549596214,0.195734016941309,"resultado=Sem mérito"
"492",796,95,1,0,0.230958230958231,0.0904505136267228,0.275756057402658,0.193438015287063,"resultado=Sem mérito"
"493",801,94,1,0,0.228501228501229,0.0910806549989654,0.273159641091542,0.191143945049602,"resultado=Sem mérito"
"494",806,93,2,0,0.223587223587224,0.0923688720944915,0.267960950459588,0.186561685445964,"resultado=Sem mérito"
"495",807,91,1,0,0.221130221130221,0.093027461827724,0.265358631803791,0.184273540923503,"resultado=Sem mérito"
"496",809,90,1,0,0.218673218673219,0.0936960650143714,0.262754300316227,0.181987417550754,"resultado=Sem mérito"
"497",813,89,1,0,0.216216216216216,0.0943749644060007,0.260147932221408,0.179703339387183,"resultado=Sem mérito"
"498",819,88,1,0,0.213759213759214,0.0950644540117954,0.257539503056851,0.177421331192329,"resultado=Sem mérito"
"499",833,87,1,0,0.211302211302212,0.0957648396842063,0.254928987646824,0.175141418452813,"resultado=Sem mérito"
"500",840,86,1,0,0.208845208845209,0.0964764397423044,0.252316360074764,0.172863627410744,"resultado=Sem mérito"
"501",859,85,1,0,0.206388206388207,0.0971995856357394,0.249701593654258,0.170587985093601,"resultado=Sem mérito"
"502",860,84,1,0,0.203931203931204,0.097934622652471,0.247084660898522,0.168314519345702,"resultado=Sem mérito"
"503",861,83,1,0,0.201474201474202,0.0986819106737251,0.244465533488254,0.166043258861346,"resultado=Sem mérito"
"504",862,82,1,0,0.199017199017199,0.0994418249799511,0.241844182237778,0.163774233219758,"resultado=Sem mérito"
"505",876,81,1,0,0.196560196560197,0.100214757111902,0.239220577059348,0.161507472921939,"resultado=Sem mérito"
"506",877,80,1,0,0.194103194103194,0.101001115791356,0.236594686925503,0.159243009429563,"resultado=Sem mérito"
"507",903,79,1,0,0.191646191646192,0.10180132790642,0.233966479829338,0.156980875206053,"resultado=Sem mérito"
"508",913,78,1,0,0.189189189189189,0.102615839566855,0.23133592274254,0.154721103759996,"resultado=Sem mérito"
"509",921,77,1,0,0.186732186732187,0.103445117235371,0.228702981571041,0.15246372969105,"resultado=Sem mérito"
"510",923,76,1,0,0.184275184275184,0.10428964894145,0.22606762110813,0.15020878873853,"resultado=Sem mérito"
"511",935,75,2,0,0.17936117936118,0.106026542337208,0.220789495617285,0.145706355150144,"resultado=Sem mérito"
"512",936,73,1,0,0.176904176904177,0.106920000149114,0.218146654151181,0.143458940169929,"resultado=Sem mérito"
"513",939,72,1,0,0.174447174447175,0.1078309073747,0.21550124040255,0.141214113736688,"resultado=Sem mérito"
"514",953,71,1,0,0.171990171990172,0.108759881522149,0.21285321279513,0.138971918125005,"resultado=Sem mérito"
"515",957,70,1,0,0.16953316953317,0.109707571143408,0.210202528293742,0.136732397108937,"resultado=Sem mérito"
"516",958,69,1,0,0.167076167076167,0.11067465787586,0.20754914233348,0.134495596035814,"resultado=Sem mérito"
"517",972,68,1,0,0.164619164619165,0.111661858650687,0.204893008744366,0.132261561904839,"resultado=Sem mérito"
"518",1005,67,1,0,0.162162162162162,0.112669928084262,0.202234079671103,0.130030343450886,"resultado=Sem mérito"
"519",1038,66,1,0,0.15970515970516,0.113699661070792,0.199572305487557,0.127801991233903,"resultado=Sem mérito"
"520",1047,65,1,0,0.157248157248157,0.114751895596533,0.196907634705499,0.12557655773441,"resultado=Sem mérito"
"521",1061,64,1,0,0.154791154791155,0.115827515798334,0.194240013877171,0.123354097455588,"resultado=Sem mérito"
"522",1065,63,1,0,0.152334152334153,0.116927455291997,0.191569387491126,0.121134667032538,"resultado=Sem mérito"
"523",1069,62,1,0,0.14987714987715,0.118052700799043,0.188895697860784,0.118918325349331,"resultado=Sem mérito"
"524",1081,61,1,0,0.147420147420148,0.119204296104059,0.186218885005067,0.116705133664541,"resultado=Sem mérito"
"525",1084,60,1,0,0.144963144963145,0.120383346378851,0.183538886520407,0.114495155746024,"resultado=Sem mérito"
"526",1090,59,2,0,0.14004914004914,0.122828568306076,0.17816907010304,0.110085109705969,"resultado=Sem mérito"
"527",1096,57,1,0,0.137592137592138,0.124097302146906,0.175479113962163,0.107885183026715,"resultado=Sem mérito"
"528",1097,56,1,0,0.135135135135135,0.125398627284415,0.172785695446105,0.105688753347568,"resultado=Sem mérito"
"529",1101,55,1,0,0.132678132678133,0.126734036712779,0.17008873775833,0.103495899393222,"resultado=Sem mérito"
"530",1121,54,1,0,0.13022113022113,0.128105121175148,0.167388160681174,0.101306703455376,"resultado=Sem mérito"
"531",1122,53,1,0,0.127764127764128,0.129513577565315,0.16468388036041,0.099121251622224,"resultado=Sem mérito"
"532",1124,52,1,0,0.125307125307125,0.130961218229873,0.161975809071987,0.0969396340274321,"resultado=Sem mérito"
"533",1126,51,1,0,0.122850122850123,0.132449981287268,0.159263854969107,0.0947619451206794,"resultado=Sem mérito"
"534",1134,50,1,0,0.120393120393121,0.13398194209782,0.156547921807568,0.0925882839620789,"resultado=Sem mérito"
"535",1144,49,1,0,0.117936117936118,0.135559326039675,0.153827908647073,0.090418754543125,"resultado=Sem mérito"
"536",1162,48,1,0,0.115479115479116,0.137184522770167,0.151103709525867,0.0882534661371506,"resultado=Sem mérito"
"537",1185,47,1,0,0.113022113022113,0.138860102181225,0.148375213105758,0.0860925336826866,"resultado=Sem mérito"
"538",1212,46,1,0,0.110565110565111,0.14058883229197,0.145642302284166,0.0839360782035934,"resultado=Sem mérito"
"539",1219,45,1,0,0.108108108108108,0.142373699362875,0.142904853769378,0.0817842272703742,"resultado=Sem mérito"
"540",1251,44,1,0,0.105651105651106,0.14421793056512,0.140162737614694,0.0796371155077305,"resultado=Sem mérito"
"541",1265,43,1,0,0.103194103194103,0.146125019598019,0.137415816706487,0.0774948851541667,"resultado=Sem mérito"
"542",1268,42,1,0,0.100737100737101,0.148098755718732,0.134663946200528,0.0753576866803344,"resultado=Sem mérito"
"543",1339,41,1,0,0.0982800982800984,0.150143256735018,0.131906972900056,0.0732256794738536,"resultado=Sem mérito"
"544",1350,40,1,0,0.0958230958230959,0.152263006616917,0.129144734568112,0.0710990325995795,"resultado=Sem mérito"
"545",1354,39,1,0,0.0933660933660934,0.154462898511849,0.126377059165489,0.0689779256457537,"resultado=Sem mérito"
"546",1357,38,1,0,0.090909090909091,0.156748284105519,0.123603764004289,0.0668625496682334,"resultado=Sem mérito"
"547",1371,37,1,0,0.0884520884520885,0.159125030465905,0.120824654805464,0.064753108247095,"resultado=Sem mérito"
"548",1374,36,1,0,0.0859950859950861,0.16159958574955,0.118039524646786,0.0626498186724407,"resultado=Sem mérito"
"549",1404,35,1,0,0.0835380835380836,0.164179055451297,0.115248152785417,0.0605529132793083,"resultado=Sem mérito"
"550",1405,34,1,0,0.0810810810810811,0.166871291257747,0.112450303336485,0.0584626409553119,"resultado=Sem mérito"
"551",1435,33,1,0,0.0786240786240787,0.16968499504375,0.109645723785796,0.0563792688492071,"resultado=Sem mérito"
"552",1491,32,1,0,0.0761670761670762,0.172629841160579,0.106834143310807,0.0543030843141918,"resultado=Sem mérito"
"553",1499,31,1,0,0.0737100737100738,0.175716620945006,0.104015270879195,0.052234397126694,"resultado=Sem mérito"
"554",1521,30,2,0,0.0687960687960689,0.18236579519549,0.0983543717030103,0.0481208816633473,"resultado=Sem mérito"
"555",1551,28,1,0,0.0663390663390664,0.185957077251807,0.0955116408358853,0.0460768099492808,"resultado=Sem mérito"
"556",1566,27,1,0,0.0638820638820639,0.189748612655102,0.0926602037125819,0.0440417560325087,"resultado=Sem mérito"
"557",1567,26,1,0,0.0614250614250615,0.193760154683561,0.0897996289398281,0.0420161888820361,"resultado=Sem mérito"
"558",1594,25,1,0,0.058968058968059,0.198014303043149,0.0869294461868064,0.0400006227002541,"resultado=Sem mérito"
"559",1604,24,1,0,0.0565110565110565,0.2025370544186,0.0840491411654639,0.0379956233188501,"resultado=Sem mérito"
"560",1625,23,1,0,0.0540540540540541,0.207358489089651,0.0811581497714944,0.0360018158115386,"resultado=Sem mérito"
"561",1646,22,1,0,0.0515970515970516,0.212513635237942,0.078255851216392,0.0340198936198033,"resultado=Sem mérito"
"562",1652,21,1,0,0.0491400491400492,0.218043567992724,0.0753415599426015,0.0320506295771697,"resultado=Sem mérito"
"563",1715,20,1,0,0.0466830466830467,0.223996822500601,0.0724145160670717,0.0300948893394938,"resultado=Sem mérito"
"564",1723,19,1,0,0.0442260442260442,0.230431232905943,0.0694738740428022,0.0281536478976109,"resultado=Sem mérito"
"565",1784,18,1,0,0.0417690417690418,0.237416357807886,0.0665186891641524,0.026228010085986,"resultado=Sem mérito"
"566",1808,17,1,0,0.0393120393120393,0.245036726926797,0.063547901474472,0.024319236340041,"resultado=Sem mérito"
"567",1849,16,1,0,0.0368550368550369,0.253396259265334,0.060560316577609,0.0224287754481179,"resultado=Sem mérito"
"568",1867,15,1,0,0.0343980343980344,0.262624387617694,0.0575545828417405,0.0205583067764023,"resultado=Sem mérito"
"569",1897,14,1,0,0.031941031941032,0.272884727432802,0.0545291645938446,0.0187097955572419,"resultado=Sem mérito"
"570",1907,13,1,0,0.0294840294840295,0.284387641919143,0.0514823113190411,0.0168855665633956,"resultado=Sem mérito"
"571",1912,12,1,0,0.027027027027027,0.297408958257966,0.0484120240281763,0.0150884042669754,"resultado=Sem mérito"
"572",1939,11,1,0,0.0245700245700246,0.312318743502527,0.0453160228612074,0.0133216921798403,"resultado=Sem mérito"
"573",1958,10,1,0,0.0221130221130221,0.32962722680948,0.0421917271931155,0.0115896119808718,"resultado=Sem mérito"
"574",1966,9,1,0,0.0196560196560197,0.350061419672316,0.0390362776591707,0.00989743725288482,"resultado=Sem mérito"
"575",1974,8,1,0,0.0171990171990172,0.374700067253984,0.0358466773025169,0.00825198358318472,"resultado=Sem mérito"
"576",1982,7,1,0,0.0147420147420147,0.40522791637505,0.0326202638055319,0.00666233111876076,"resultado=Sem mérito"
"577",2218,6,1,0,0.0122850122850123,0.444458094248488,0.0293561440988349,0.00514105416347554,"resultado=Sem mérito"
"578",2241,5,1,0,0.00982800982800983,0.497536930833277,0.0260597224201192,0.00370647759106162,"resultado=Sem mérito"
"579",2286,4,1,0,0.00737100737100737,0.575218507070427,0.0227590288526224,0.00238726133769915,"resultado=Sem mérito"
"580",2329,3,1,0,0.00491400491400492,0.705367278474836,0.0195814704873859,0.00123317829018101,"resultado=Sem mérito"
"581",2336,2,1,0,0.00245700245700246,0.998770743235402,0.0174004623741291,0.000346936819488871,"resultado=Sem mérito"
"582",2380,1,1,0,0,Inf,NA,NA,"resultado=Sem mérito"
