*adpf_898;20;7;2;102
*id_despacho1050978;5;1;1;0
*adpf_832;24;53;1;9
*id_despacho1366006;13;3;0;0
*adpf_539;129;99;1;141
*id_sjur411804;35;85;0;1
*adpf_459;25;8;0;3
*id_despacho1301930;49;138;0;2
*id_despacho1421733;77;23;0;9
*adpf_416;25;23;5;0
*adpf_1089;183;542;1;103
*adpf_651;437;316;54;378
*adpf_715;5;0;0;0
*adpf_714;219;98;3;209
*id_sjur495226;24;11;0;21
*adpf_971;61;143;17;24
*adpf_541;132;88;9;68
*dt_2021;1287;1210;959;2570
*dt_2020;1805;2552;77;2966
*dt_2023;2201;3312;179;2205
*dt_2022;1776;1604;1939;1708
*dt_2025;29;23;1;16
*dt_2024;744;949;218;1355
*id_sjur525134;6;1;0;0
*adpf_718;65;34;2;79
*adpf_959;221;437;0;0
*adpf_811;226;133;0;1019
*id_despacho1463428;7;17;0;1
*id_despacho1366004;27;3;0;2
*adpf_819;242;140;2;7
*adpf_795;27;3;0;2
*adpf_794;83;61;1;13
*id_despacho920130;6;8;0;0
*id_sjur444265;56;2;0;0
*id_sjur448578;48;33;0;7
*id_despacho1190989;26;10;0;1
*id_sjur420583;31;90;17;25
*id_sjur489597;33;2;1;59
*id_despacho692531;21;4;0;3
*id_despacho1416593;18;2;0;4
*id_despacho1340862;5;2;0;0
*uf_PR;58;97;5;210
*id_despacho1122287;5;0;0;0
*adpf_708;81;43;96;165
*dt_2016;504;978;5;92
*adpf_661;232;646;2;187
*adpf_893;239;42;0;28
*id_despacho1081107;5;1;1;0
*adpf_700;24;15;0;42
*adpf_572;516;1182;12;659
*id_sjur466869;19;3;25;0
*id_despacho1135712;12;1;0;2
*id_despacho1259530;12;3;0;0
*id_sjur498593;72;15;36;0
*adpf_378;674;2501;1;154
*adpf_463;13;5;0;0
*uf_BA;290;471;0;1
*id_sjur386596;65;3;0;1
*id_despacho1349888;12;3;0;0
*id_despacho783760;4;2;0;4
*id_despacho1286961;13;1;13;0
*adpf_865;41;5;1;2
*uf_SC;24;53;1;9
*id_despacho1037038;15;0;0;0
*id_despacho1113636;24;15;0;42
*id_sjur485048;18;6;0;87
*id_sjur522495;178;45;0;650
*id_sjur470395;49;36;79;157
*id_sjur484731;334;1092;3;346
*adpf_946;196;49;0;695
*id_despacho1176376;35;28;1;6
*adpf_395;87;135;0;29
*uf_SP;514;685;17;1137
*adpf_872;168;119;6;45
*id_despacho1149423;27;35;0;168
*id_sjur493514;161;308;0;0
*id_sjur497096;74;385;4;32
*id_sjur413037;16;0;3;0
*id_sjur478439;24;53;1;9
*id_sjur506434;21;30;8;13
*id_sjur436475;516;1182;12;659
*id_sjur432178;74;36;1;77
*id_despacho1406958;13;3;3;2
*adpf_779;202;611;0;721
*adpf_569;41;203;55;25
*adpf_825;30;14;0;73
*adpf_640;157;43;1;227
*id_despacho1341778;8;10;0;0
*id_despacho799349;16;27;0;93
*id_despacho603198;3;0;0;0
*adpf_772;73;12;1;61
*id_sjur488754;140;367;0;499
*id_sjur504204;31;23;0;20
*id_sjur456975;61;129;0;3
*adpf_477;24;4;11;0
*adpf_474;46;16;122;14
*adpf_475;40;57;0;72
*id_despacho799405;12;11;2;0
*id_sjur474288;50;15;18;58
*id_sjur438122;43;35;0;166
*id_despacho750926;25;8;0;3
*adpf_364;35;85;0;1
*id_despacho1254036;8;2;0;0
*id_sjur485137;70;195;0;2
*adpf_871;67;129;0;3
*id_despacho884714;5;13;2;18
*id_sjur393465;21;8;0;3
*adpf_787;125;38;1;675
*id_despacho1079861;12;79;0;18
*id_sjur503792;38;182;50;22
*adpf_878;13;3;3;2
*id_despacho1359878;9;3;1;47
*adpf_961;77;23;0;9
*id_despacho1073475;17;2;0;10
*id_sjur353375;213;550;1;34
*res_Improcedente;1802;3243;344;2350
*id_despacho1093137;7;0;0;0
*adpf_1001;23;4;0;84
*id_despacho1148307;34;35;0;142
*id_despacho1202776;17;1;0;0
*id_despacho1449234;17;0;0;0
*id_despacho1275100;2;0;0;1
*adpf_1043;150;66;134;34
*id_sjur485557;168;119;6;45
*id_despacho942924;6;0;0;0
*id_despacho1253550;9;4;1;54
*id_sjur434604;209;183;1;517
*adpf_763;53;74;60;23
*id_despacho1127589;7;0;0;0
*id_sjur467643;60;45;0;259
*id_despacho516150;56;3;0;0
*id_sjur458045;46;37;0;205
*uf_DF;8105;11090;3248;9417
*id_despacho1064725;2;39;0;0
*id_sjur512622;46;16;122;14
*res_Prejudicado;902;411;96;1135
*id_despacho1459962;7;0;0;0
*adpf_449;188;126;3;423
*id_despacho1519932;24;23;0;18
*id_sjur469157;239;42;0;28
*id_sjur460413;103;81;430;82
*id_despacho1160416;44;10;1;57
*adpf_964;357;1092;3;346
*adpf_965;22;0;0;0
*adpf_966;21;1;0;0
*id_despacho1124210;65;34;2;79
*adpf_681;42;42;1;130
*adpf_969;119;333;0;4
*adpf_683;29;1;0;16
*id_sjur478147;285;359;1469;295
*id_despacho1137221;9;4;7;5
*adpf_744;18;3;0;0
*id_despacho1472302;2;0;11;0
*id_sjur456546;30;14;0;73
*id_despacho1415888;3;1;0;5
*uf_PE;28;42;0;59
*id_sjur465623;39;52;0;180
*id_sjur341653;409;1941;0;118
*id_sjur472248;47;69;57;23
*uf_GO;129;99;1;141
*dt_2017;136;188;2;129
*id_sjur452359;42;186;1;71
*adpf_584;31;90;17;25
*id_despacho1395281;23;0;0;0
*res_Procedente_em_parte;3313;5543;226;2828
*id_despacho1164281;8;0;0;1
*id_despacho1356007;10;2;0;55
*id_despacho598286;29;6;0;1
*adpf_1002;86;223;0;8
*id_sjur520016;88;29;1;466
*adpf_1202;19;22;1;16
*adpf_341;446;70;3;36
*adpf_614;16;3;5;9
*id_despacho1390241;11;0;0;0
*id_sjur475474;13;7;1;71
*id_despacho1282014;23;1;0;14
*id_despacho1205287;3;21;5;3
*adpf_850;531;588;2398;474
*adpf_851;19;1;26;0
*adpf_505;4;0;1;0
*id_sjur314655;330;66;3;36
*id_despacho764500;7;5;0;0
*adpf_698;25;14;0;40
*id_despacho1531199;10;2;0;0
*adpf_910;234;138;2;609
*adpf_913;17;2;0;74
*id_sjur403802;132;88;9;68
*id_sjur511395;166;523;1;102
*adpf_690;101;16;0;133
*id_despacho1351397;8;10;2;19
*id_despacho1236674;42;42;1;130
*id_despacho927174;8;4;8;0
*id_despacho1210574;6;0;13;0
*id_sjur494029;238;140;2;7
*id_sjur478393;28;42;0;59
*id_despacho1154984;13;0;0;1
*id_sjur478390;36;55;0;68
*id_sjur483541;234;138;2;609
*id_sjur484262;61;143;17;24
*id_despacho1549010;9;0;0;0
*id_despacho1364864;21;12;0;60
*adpf_747;98;39;0;142
*id_sjur435114;39;78;21;114
*id_sjur527182;4;0;0;0
*adpf_425;42;12;0;6
*id_despacho1113648;26;13;0;41
*id_sjur468755;344;301;40;374
*id_despacho1031942;6;1;3;9
*adpf_749;86;72;0;374
*id_sjur472577;50;49;8;49
*adpf_868;6;6;0;3
*id_sjur461085;126;148;499;97
*id_despacho1347811;20;78;0;0
*id_sjur441044;73;28;0;54
*id_sjur478801;17;6;12;4
*id_despacho665865;13;12;3;0
*id_sjur446516;54;234;0;222
*id_despacho1253947;8;2;0;0
*adpf_1136;106;101;0;85
*adpf_722;248;235;1;697
*dt_2015;860;2020;3;156
*adpf_900;22;11;2;125
*id_sjur409361;123;123;3;422
*dt_2018;241;124;20;90
*dt_2019;212;210;10;432
*id_despacho1607647;19;22;1;16
*adpf_967;8;1;0;0
*id_sjur471264;93;15;14;4
*adpf_824;36;16;0;0
*id_despacho1371455;22;21;40;17
*adpf_968;74;18;21;73
*id_despacho1185846;12;0;0;1
*id_despacho1134318;15;17;4;27
*id_despacho1195741;3;0;5;2
*id_sjur444257;42;8;0;70
*id_despacho1360959;41;5;1;2
*id_despacho1242843;20;6;0;58
*id_despacho821848;72;135;0;29
*adpf_761;69;34;0;1
*id_despacho1274381;6;0;0;2
*uf_AM;13;5;0;0
*id_despacho1294356;18;4;0;45
*uf_AL;119;333;0;4
*id_despacho1381483;5;0;0;0
*id_despacho1395266;22;0;0;0
*id_despacho1395267;21;1;0;0
*id_despacho1154666;6;5;3;0
*adpf_735;29;12;0;61
*adpf_734;28;42;0;59
*adpf_526;58;97;5;210
*adpf_1013;191;210;34;195
*adpf_528;131;71;238;16
*adpf_738;63;99;32;146
*id_despacho592705;20;4;0;1
*id_despacho869360;4;0;1;0
*id_despacho1374070;18;3;0;0
*id_despacho1359583;9;2;0;0
*id_despacho1469452;24;3;3;15
*id_despacho1367406;10;43;0;0
*adpf_581;24;11;0;21
*id_despacho1378383;10;1;2;0
*adpf_388;254;412;1;55
*id_despacho1253546;6;0;0;0
*id_despacho1552856;6;6;0;3
*id_sjur449524;214;133;0;1018
*id_sjur352982;254;412;1;55
*id_despacho1408332;23;4;0;84
*id_despacho1113699;25;14;0;40
*id_despacho1395268;8;1;0;0
*id_despacho1133128;19;4;0;14
*id_despacho1253548;9;4;1;54
*id_sjur425819;47;84;3;192
*id_sjur509874;42;55;0;47
*id_despacho1154630;13;0;0;1
*adpf_1094;2;0;11;0
*id_despacho1365961;2;0;0;5
*id_sjur457885;82;30;0;128
*adpf_748;159;118;0;589
*id_despacho1081002;25;10;0;40
*id_sjur475371;44;1;0;0
*id_despacho1215125;31;9;0;209
*adpf_643;76;424;4;32
*id_sjur495153;97;121;15;109
*adpf_887;43;13;0;155
*id_despacho1372528;11;1;3;0
*adpf_489;33;29;0;103
*id_sjur442588;40;4;0;49
*id_sjur476210;30;28;53;17
*id_despacho1534672;6;0;0;0
*id_despacho1297396;16;9;0;0
*id_despacho1053191;6;0;0;0
*adpf_699;26;13;0;41
*id_despacho1264282;7;0;0;19
*adpf_1014;7;0;0;0
*id_sjur462764;100;68;211;16
*id_sjur440652;123;91;1;141
*id_despacho524299;16;0;0;0
*id_despacho1583286;7;0;0;0
*id_despacho1261548;12;0;2;0
*id_sjur477183;77;221;0;8
*id_despacho1232976;30;15;0;0
*uf_MT;242;140;2;7
*id_despacho1345561;6;0;1;5
*res_Procedente;3778;3973;2747;5406
*uf_RJ;77;106;139;39
*id_despacho1123351;65;34;2;78
*id_sjur443524;171;381;1;98
*uf_MG;196;49;0;695
*id_despacho1148191;35;36;0;163
*id_despacho1375315;15;12;0;0
*id_despacho1357812;2;0;0;0