*id_despacho1254493;59;8;58;3;40
*adpf_891;0;1;29;0;22
*id_despacho1502878;1;2;0;0;14
*adpf_894;0;1;15;0;19
*adpf_895;59;8;58;3;40
*adpf_546;16;2;20;2;7
*adpf_545;3;7;54;2;45
*id_sjur429282;0;1;42;0;9
*id_despacho1130828;2;0;0;6;3
*uf_PI;9;2;63;0;50
*adpf_799;1;7;2;0;2
*adpf_797;2;6;2;0;3
*uf_PE;9;1;26;0;23
*uf_PB;8;6;22;2;79
*adpf_790;11;6;20;0;10
*id_despacho937769;1;4;5;0;16
*id_sjur432807;0;1;28;0;17
*id_despacho1179049;1;2;41;0;45
*uf_PR;1;7;50;0;35
*adpf_906;5;6;4;9;10
*id_sjur414374;1;1;1;0;14
*id_sjur359553;1;1;2;0;13
*id_despacho1006127;0;55;9;6;14
*id_sjur474291;0;0;6;0;10
*adpf_864;6;7;38;27;4
*id_despacho1613716;5;6;17;2;59
*adpf_940;14;26;6;2;15
*adpf_869;56;8;91;8;33
*dt_2018;46;86;130;3;149
*id_despacho1512930;1;0;0;0;15
*id_sjur473090;2;0;5;0;8
*id_despacho1220799;49;5;10;5;4
*id_despacho634130;0;1;0;0;5
*id_sjur463907;94;23;83;4;24
*dt_2020;241;247;481;289;518
*id_despacho1280136;1;3;3;10;10
*dt_2025;5;6;32;2;62
*id_sjur446549;0;0;20;1;14
*id_despacho1182241;0;2;0;1;3
*id_despacho1274508;6;7;38;27;4
*id_despacho1494648;5;6;4;9;10
*id_despacho1287928;5;4;26;0;25
*id_despacho1183863;6;1;9;4;12
*adpf_1112;1;2;0;0;14
*id_despacho1595526;3;15;31;42;15
*id_despacho1190953;9;18;0;129;5
*id_sjur406918;1;4;8;0;54
*id_sjur465971;4;0;14;0;28
*id_sjur427857;2;42;15;51;13
*id_despacho637794;0;0;0;0;7
*uf_GO;27;16;36;1;151
*adpf_999;0;0;11;0;18
*adpf_998;5;28;27;7;29
*id_despacho1479496;19;0;21;2;10
*adpf_996;5;1;7;0;16
*id_despacho1533110;0;13;7;0;20
*id_despacho1412892;0;0;6;0;18
*adpf_993;4;0;54;0;23
*id_despacho1065842;3;2;1;1;51
*id_despacho1518986;14;6;87;2;29
*id_sjur467839;1;1;39;0;64
*adpf_344;19;5;7;0;7
*adpf_617;1;3;23;0;19
*id_despacho1092622;115;53;18;11;12
*id_despacho1200743;0;3;33;43;8
*id_despacho1060406;23;1;4;0;10
*id_despacho1099260;1;1;0;3;2
*id_sjur443270;0;31;0;67;5
*id_despacho1261837;0;8;0;44;4
*adpf_350;0;2;16;0;48
*id_despacho1340113;5;28;27;7;29
*id_despacho1029435;1;0;0;0;3
*adpf_533;33;2;20;0;32
*id_despacho625899;0;4;9;1;10
*adpf_908;5;5;4;9;10
*id_sjur461269;10;68;25;81;16
*id_sjur417525;0;0;17;0;10
*id_despacho1171296;0;2;22;0;11
*adpf_830;0;3;33;43;8
*adpf_831;11;17;2;21;20
*id_sjur531654;0;0;14;0;0
*id_sjur453364;5;65;12;209;19
*id_despacho1090492;1;2;12;4;3
*id_sjur453426;0;0;17;0;10
*id_despacho1298311;4;0;15;0;15
*id_despacho842180;14;1;1;1;11
*adpf_409;3;3;0;0;21
*id_sjur522803;0;0;0;0;3
*id_despacho929113;1;13;1;0;6
*id_despacho742807;0;0;0;0;3
*id_despacho1006349;2;6;7;0;13
*id_despacho1090576;0;15;6;23;2
*adpf_1016;2;11;25;1;116
*id_despacho1213620;36;2;2;0;4
*id_despacho1173424;9;6;6;0;5
*uf_BA;1;2;0;0;14
*id_sjur477666;1;15;7;0;32
*id_despacho1181613;1;0;8;0;12
*id_despacho1177000;1;5;23;0;12
*adpf_658;18;6;1;8;5
*adpf_656;63;38;14;77;13
*id_sjur371363;0;0;10;0;10
*id_despacho1165722;0;1;0;21;1
*uf_CE;84;2;105;4;107
*adpf_712;7;1;3;4;10
*adpf_711;7;6;77;3;80
*adpf_710;36;2;2;0;4
*id_despacho1231815;8;48;4;12;8
*id_despacho1180831;9;0;11;1;14
*adpf_719;0;3;37;1;20
*id_despacho1383717;7;1;22;0;10
*id_despacho1082185;3;0;0;9;1
*id_despacho1134099;4;0;19;0;7
*id_despacho1340868;8;2;0;0;8
*adpf_390;0;0;10;0;10
*adpf_397;0;4;9;1;10
*id_despacho1151594;4;3;54;6;26
*id_despacho1502632;0;0;22;1;17
*adpf_579;5;38;22;1;25
*id_despacho1406952;0;3;1;5;2
*id_despacho1352597;5;1;7;0;16
*adpf_571;2;1;32;0;18
*adpf_570;2;8;14;0;91
*adpf_576;2;0;10;0;6
*id_despacho1164672;1;30;0;52;3
*id_despacho1170203;5;17;1;67;2
*id_despacho1130830;19;5;7;0;7
*adpf_375;146;3;9;2;33
*adpf_780;0;2;22;0;11
*adpf_782;15;34;61;1;30
*adpf_784;2;0;5;0;5
*id_despacho1539593;10;1;14;0;24
*adpf_786;24;5;11;1;3
*id_despacho1028776;15;0;3;0;8
*adpf_355;45;4;3;3;14
*id_sjur361243;0;1;12;0;31
*id_despacho639937;0;0;2;0;7
*id_despacho1403450;1;1;8;0;4
*adpf_407;0;1;0;0;5
*id_sjur447659;15;34;61;1;30
*adpf_874;13;33;25;224;22
*adpf_978;2;4;26;0;42
*adpf_1124;10;49;82;33;90
*id_despacho1217392;26;3;17;0;9
*id_despacho1217396;2;4;37;21;8
*id_despacho1299617;18;6;1;8;5
*id_despacho1157391;4;1;35;0;14
*id_despacho1299618;10;9;1;11;4
*id_despacho1076683;6;2;1;0;10
*id_despacho703310;16;1;30;0;7
*id_sjur463520;12;3;11;0;11
*adpf_458;4;12;17;0;30
*adpf_752;4;1;35;0;14
*adpf_757;6;1;9;4;12
*adpf_756;32;244;61;905;77
*adpf_755;41;14;4;0;28
*adpf_754;22;134;46;477;49
*adpf_450;6;6;31;1;21
*id_despacho1097227;1;3;7;0;4
*adpf_456;0;0;23;0;13
*id_despacho1238837;4;12;59;12;14
*adpf_1129;0;0;32;0;17
*id_despacho874707;1;19;2;0;6
*id_despacho1319790;22;7;0;59;5
*id_despacho940383;0;3;34;0;25
*id_despacho1339692;6;2;0;11;2
*id_despacho1339697;37;3;27;1;10
*adpf_1127;3;15;31;42;15
*id_despacho1495721;3;24;0;0;12
*adpf_1041;3;13;8;0;21
*id_despacho1215714;2;1;15;0;7
*adpf_1045;1;16;9;0;24
*adpf_1048;7;1;22;0;10
*adpf_558;1;4;5;0;16
*id_despacho1440137;8;4;26;0;6
*adpf_986;33;10;9;95;51
*id_despacho1327929;30;1;9;0;30
*id_despacho1402127;0;34;16;3;30
*adpf_980;37;15;18;40;23
*id_sjur456002;13;2;0;0;24
*id_despacho920979;5;1;0;0;2
*adpf_621;2;0;47;0;69
*id_despacho1144535;5;38;22;1;25
*id_despacho1604667;11;17;2;21;20
*id_despacho1415942;0;21;2;3;12
*id_despacho1450562;1;6;2;0;3
*id_sjur471260;8;1;11;0;14
*id_despacho1368487;16;14;11;3;18
*id_despacho612084;27;1;38;0;19
*id_despacho612085;0;0;1;0;2
*id_despacho959595;1;4;6;0;37
*id_sjur418117;15;4;71;0;18
*adpf_939;94;23;83;4;24
*id_despacho1250265;0;1;15;0;19
*adpf_930;0;14;1;23;14
*id_despacho1043423;5;2;12;0;4
*id_sjur437521;0;2;45;1;37
*id_sjur455149;3;29;48;7;46
*uf_RR;2;0;10;0;6
*uf_RS;20;5;51;3;63
*id_sjur485260;1;0;20;0;24
*id_despacho1378781;0;0;11;0;18
*adpf_1093;16;13;16;0;12
*id_despacho1281871;3;2;1;0;4
*id_despacho1472183;1;3;2;0;4
*id_sjur519331;0;0;30;0;13
*id_sjur465138;0;0;15;0;7
*adpf_807;0;7;7;17;8
*adpf_806;5;10;4;4;6
*adpf_805;0;36;16;4;33
*uf_MS;162;4;16;2;47
*id_sjur425836;2;0;47;0;69
*uf_MG;39;35;190;43;169
*id_despacho1416021;7;1;3;4;10
*id_despacho1453942;14;26;6;2;15
*uf_MA;10;1;14;0;24
*id_despacho1098945;7;1;14;0;3
*adpf_417;1;1;5;0;23
*adpf_410;0;0;2;0;7
*adpf_412;7;12;26;1;31
*id_despacho1214596;2;1;9;0;23
*dt_2021;379;546;847;1387;694
*id_despacho1014577;3;11;16;0;16
*dt_2023;252;217;278;136;488
*dt_2022;381;322;778;595;812
*adpf_1003;16;14;11;3;18
*dt_2024;254;258;388;190;392
*id_despacho1288956;2;4;15;26;7
*adpf_340;0;1;26;0;19
*id_sjur470582;2;4;26;0;42
*adpf_629;20;6;83;0;27
*id_despacho1380735;6;16;1;22;18
*id_despacho925948;1;30;17;0;17
*adpf_669;2;12;3;104;6
*adpf_704;1;16;34;0;54
*adpf_705;2;1;9;0;23
*adpf_753;20;0;27;1;36
*adpf_1177;10;1;14;0;24
*id_despacho1004536;1;10;2;0;15
*id_sjur460122;0;0;54;0;33
*adpf_1072;14;6;87;2;29
*adpf_1074;1;0;5;0;10
*id_despacho1310966;2;1;31;0;76
*adpf_382;81;6;45;0;32
*adpf_383;0;0;1;0;2
*id_despacho1114547;0;17;24;11;4
*adpf_563;1;5;23;0;12
*id_despacho954968;3;7;54;2;45
*id_despacho1379226;37;15;18;40;23
*adpf_360;10;3;4;0;11
*adpf_365;4;7;9;0;7
*id_despacho1239024;2;1;1;44;3
*adpf_612;0;3;45;0;19
*id_despacho987573;1;0;0;1;3
*id_despacho742131;2;6;5;0;8
*adpf_518;10;76;29;0;80
*adpf_843;10;30;106;29;43
*id_despacho1367425;11;1;20;2;5
*adpf_845;0;3;1;5;2
*adpf_960;8;0;35;0;53
*adpf_963;0;5;28;0;12
*adpf_685;16;8;25;1;13
*adpf_684;3;38;2;32;7
*adpf_686;3;29;48;7;46
*id_sjur486582;0;0;18;0;22
*id_despacho598040;9;3;4;0;8
*adpf_841;0;0;17;0;13
*id_despacho1196364;0;2;5;0;6
*id_despacho1572545;0;0;19;0;11
*id_despacho1164886;2;3;5;19;8
*adpf_689;0;17;24;11;4
*adpf_426;13;2;0;0;24
*id_despacho1274520;0;1;0;21;2
*id_despacho543411;29;4;0;2;3
*id_despacho520571;4;1;1;0;12
*adpf_1134;0;0;49;0;27
*id_despacho1212996;2;0;0;0;5
*adpf_1131;0;0;22;1;17
*adpf_1035;1;1;1;0;4
*dt_2015;42;9;9;2;40
*dt_2016;101;17;101;1;135
*dt_2017;3;7;43;0;57
*id_despacho1172034;3;2;4;32;12
*dt_2019;241;124;347;13;348
*id_despacho1165113;2;0;5;0;5
*id_despacho842219;16;1;7;0;14
*id_despacho758528;1;1;5;0;23
*adpf_639;26;3;17;0;9
*id_despacho764513;0;0;23;0;13
*id_despacho1230839;0;4;39;1;22
*id_despacho1230838;0;3;37;1;20
*id_sjur478146;2;11;25;1;116
*id_despacho1497936;0;0;32;0;17
*adpf_730;8;4;26;0;6
*adpf_737;8;48;4;12;8
*adpf_736;4;0;19;0;7
*res_Sem_mérito;1945;1839;3434;2618;3695
*id_despacho1165629;0;1;0;25;1
*adpf_1140;6;6;17;2;74
*id_despacho1295515;0;1;14;0;15
*id_despacho668088;3;3;0;0;21
*adpf_551;0;3;34;0;25
*adpf_550;4;37;1;0;18
*adpf_924;39;2;9;0;5
*adpf_921;54;6;9;0;13
*adpf_922;12;8;10;4;6
*adpf_923;7;2;9;44;26
*id_sjur445770;11;0;16;0;22
*id_despacho1444382;0;1;0;5;2
*uf_RJ;50;22;186;6;105
*id_sjur404309;0;1;26;0;19
*id_despacho1025740;0;2;17;0;2
*id_despacho1450614;2;6;2;0;3
*id_despacho1025748;6;6;31;1;18
*id_sjur471116;7;2;9;44;26
*id_despacho1268213;1;1;0;9;1
*id_despacho1569073;58;8;0;0;16
*id_sjur441917;4;19;1;73;5
*adpf_958;2;1;28;0;28
*adpf_813;2;4;37;21;8
*adpf_815;1;6;2;0;3
*adpf_816;0;2;5;0;6
*adpf_952;8;2;0;0;8
*adpf_954;5;4;26;0;25
*id_despacho1418034;1;0;5;0;10
*id_despacho1116470;0;0;1;0;11
*adpf_997;58;8;0;0;16
*id_despacho864466;4;7;9;0;7
*id_despacho1129428;7;3;29;2;16
*id_sjur437168;4;5;13;0;9
*id_despacho598801;54;5;7;0;13
*id_sjur468009;0;1;19;0;7
*id_despacho1162291;0;9;22;2;124
*id_despacho1591622;39;2;9;0;5
*id_despacho1237459;1;6;2;105;3
*uf_SC;4;1;79;0;87
*id_despacho1480211;38;12;3;0;24
*id_despacho1480214;24;10;4;0;21
*id_sjur456722;6;18;47;17;29
*uf_SP;74;43;145;4;89
*adpf_343;5;2;3;0;32
*id_despacho1232424;0;0;0;0;3
*adpf_671;2;57;21;74;15
*adpf_673;3;3;54;10;15
*adpf_776;0;10;44;2;197
*adpf_678;1;3;7;0;4
*adpf_679;7;1;14;0;3
*adpf_773;3;2;4;32;12
*adpf_470;30;1;9;0;30
*id_despacho1494658;5;5;4;9;10
*uf_AM;14;6;110;2;42
*uf_AL;0;0;24;0;40
*id_despacho1595519;21;46;11;24;14
*id_despacho1180194;16;8;25;1;13
*adpf_1061;19;0;21;2;10
*id_despacho1230885;1;16;33;0;43
*adpf_1065;0;0;24;0;40
*id_despacho1494623;3;38;2;32;7
*adpf_1067;32;0;19;1;13
*id_despacho1135644;0;1;3;0;27
*adpf_592;24;10;4;0;21
*adpf_601;0;76;11;9;26
*adpf_603;6;4;71;1;191
*adpf_602;2;6;7;0;13
*uf_DF;1431;1683;2273;2551;2539
*id_despacho1591673;54;6;9;0;13
*id_sjur458049;1;16;2;166;7
*id_despacho1552867;0;7;7;17;8
*id_despacho1180841;19;3;10;0;5
*id_despacho1450545;1;7;2;0;2
*id_despacho1367215;1;1;1;0;4
*id_sjur453428;0;0;17;0;11
*id_sjur419324;5;6;21;1;23
*uf_TO;0;3;34;0;25
*adpf_503;12;5;71;2;14
*adpf_500;12;3;11;0;11
*adpf_506;14;1;1;1;11
*adpf_507;16;1;7;0;14
*adpf_778;1;2;95;0;78
*adpf_911;31;12;4;20;8
*id_sjur476643;5;1;9;25;44
*adpf_693;14;1;20;3;28
*id_sjur461012;14;1;20;3;28
*adpf_697;0;56;21;2;15
*id_despacho1416655;0;1;22;0;73
*id_despacho1401780;3;13;8;0;21
*id_sjur464895;10;86;41;246;19
*id_despacho1221247;0;56;21;2;15
*id_despacho1182685;5;10;4;4;6
*id_sjur456928;10;29;21;170;9
*id_despacho1170543;24;5;11;1;3
*adpf_932;6;16;1;22;18
*id_sjur430102;50;29;13;57;8
*id_despacho971869;2;0;10;0;6
*id_despacho1165202;3;2;3;17;16
*id_despacho1308555;0;4;9;0;5
*id_despacho1505539;10;49;82;33;90
*adpf_436;16;1;30;0;7
*adpf_803;1;0;28;1;26
*id_sjur472358;19;5;64;7;23
*adpf_801;19;3;10;0;5
*id_despacho1036930;1;3;6;0;9
*id_despacho1048694;0;0;0;0;5
*id_despacho1335552;4;0;54;0;23
*adpf_1021;21;46;11;24;14
*id_despacho551038;0;1;4;0;17
*id_sjur482610;12;8;10;4;6
*adpf_645;115;53;18;11;12
*id_despacho1402668;31;12;4;20;8
*id_despacho1041072;12;5;71;2;14
*adpf_721;0;4;39;1;22
*adpf_726;49;5;10;5;4
*adpf_724;4;5;13;0;9
*id_despacho1479442;32;0;19;1;13
*adpf_729;4;3;54;6;26
*id_despacho1319390;0;14;1;23;14
*id_despacho1601401;16;13;16;0;12
*id_despacho1082190;1;11;3;101;4
*id_despacho958067;146;3;9;2;33