"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"classe 1";-0,0856727690471223;-0,491157046667234;-0,954933554553305;-0,688641540266358;-0,549429328308291;-0,558780586992997;-0,0571303061252795;-0,32752475195769;-0,636790976966375;-0,459215949753669;-0,366383228528478;-0,372619052084269;0,00588085308594233;0,139898501659131;0,370098426348415;0,12356160454753;0,0553799661864148;0,0395878628688751;3,37130599870383e-05;0,00110803460435288;0,0041885034066965;0,00217820624378353;0,00138655225521343;0,0014341520047848;0,00459317048257754;0,101176162308446;4,70185216234532e-05
"classe 2";0,264346395352303;0,25749143550524;-0,207566194092093;-0,0460037395577254;0,0168671749688163;1,91272631162832;0,134895413971927;0,1313973422653;-0,105920595744512;-0,0234756123064418;0,00860728419210339;0,976060245793137;0,0530181139212994;0,0364099974053758;0,0165579642932958;0,000522163059939088;4,94238390363576e-05;0,439246054190251;0,000801843664121791;0,000760796477865581;0,000494374613089118;2,42845012638554e-05;3,26458226197265e-06;0,0419805941359306;0,0114747416546217;0,103972100754254;0,000124044226247403
"classe 3";0,244178099405554;-1,22354037060293;-0,350713265365821;-0,128564146268399;0,696607035603256;-0,110896289898711;0,164858736701311;-0,826082766192848;-0,236786779868291;-0,0868010799923881;0,470319640239551;-0,074872489801794;0,0256238998298324;0,465678298324602;0,026776413397587;0,00231001039528642;0,0477509273944506;0,000836354811215285;0,000469053178251449;0,0117772873629009;0,000967638302366962;0,000130031450000903;0,00381754687050844;9,67481565385808e-05;0,00786699121142825;0,138146427464428;0,000150137085733528
"classe 4";0,581352469185056;-0,638252522174459;0,132561213070344;0,579698667121782;-0,862913394482618;-0,482394672166717;0,403455953080596;-0,442944329454668;0,0919968752102968;0,402308222017236;-0,598857946685997;-0,334779694825845;0,11441913200384;0,0998210808355803;0,00301348305740274;0,0369970071615217;0,0577202647766664;0,012466637381551;0,000188650656251767;0,000227386332425658;9,80871727913127e-06;0,000187578855259483;0,00041563651831577;0,000129892561927721;0,000558186434269046;0,155648794071332;1,35229299380892e-05
"classe 5";0,177098567466376;-0,0981558806247435;0,0987601616918158;0,205269970776405;1,10189559949084;1,11627015784541;0,110835623167212;-0,0614300180527177;0,0618082021882265;0,128466454890088;0,689611932959107;0,698608127314458;0,0193255736585977;0,00429687310157983;0,00304426245229323;0,00844297537866569;0,171300047400791;0,12149702478;9,35926326549302e-05;2,87504214077135e-05;2,91055058571411e-05;0,000125736801387678;0,00362320130870851;0,00371834939857457;0,00298408759434742;0,115373060768801;3,97210203264444e-05
"classe 6";-0,0155882580078683;0,164610001223716;0,353476304526421;0,754944050301902;1,27269063371198;-0,868713708040573;-0,00885835126383988;0,0935430509069557;0,200870249091242;0,429012631093522;0,723232876818502;-0,493664601243572;0,000143307651869373;0,0115665603495092;0,0373259637445934;0,109306534847717;0,21872286859947;0,0704291220441268;9,13652536953324e-07;0,00010188220367273;0,000469792961266152;0,00214296672380754;0,00609020048660506;0,00283752203611494;0,00375998310708504;0,117928414212204;5,22905019719139e-05
"classe 7";-0,286980313069899;-0,114166073113371;-0,307939258008703;-0,565915084458648;1,60228545128887;-1,78971569303025;-0,114509598494054;-0,0455540348883471;-0,122872542781514;-0,225808901000483;0,639336760550762;-0,714124335690878;0,0348139196571386;0,00398786475934165;0,0203046280996474;0,0440244193875733;0,248486488707135;0,214260207494116;0,000253312072817206;4,0089053715197e-05;0,000291663307613965;0,000985040799687545;0,00789644213614695;0,00985189492029096;0,00307575457475524;0,139293614171389;5,96779769638185e-05
"classe 8";0,39171779756017;-0,468817378078069;-0,277978069215311;0,401132979091826;-1,51223053589812;-1,04262425485356;0,196219327317309;-0,234840058670076;-0,13924480860999;0,200935581207785;-0,757506705977644;-0,522271469936597;0,0784298688392822;0,0813129779509944;0,02000654786781;0,0267457020660587;0,267636397424489;0,0879255805296178;0,000536001397042076;0,000767762183655418;0,000269923304304273;0,000562077306687906;0,00798831754647036;0,00379730045448864;0,00349316671768371;0,126674186198031;5,60525738353362e-05
"classe 9";-0,932377595804393;1,50023208376252;1,02540536352382;-0,929412661012682;0,295367112156976;0,0498797859772027;-0,411854797290678;0,662690506000332;0,452947518296522;-0,410545110503785;0,130471133853012;0,0220331647124359;0,213877067792625;0,40078830783009;0,131035189483782;0,0691098762969456;0,00491449756816817;9,68622251658058e-05;0,00507872976533716;0,0131488673612873;0,00614274682301964;0,00504648068412125;0,000509677803231856;1,4535186521599e-05;0,00584213309063409;0,182585078190382;0,000194761006447667
"classe 10";0,209283407239862;-0,492726479386886;-0,590390702638201;0,008498055292115;-1,08488837607757;-0,0599964958341261;0,155310717408635;-0,365655853987991;-0,438133174471092;0,0063064677768933;-0,805103444267716;-0,0445238298291022;0,0193506339360894;0,0776345409936811;0,0780047107673023;1,03754535804306e-05;0,119061130735168;0,000251652987326479;0,000190854561465583;0,00105790033318935;0,00151883980024694;3,14682110790612e-07;0,00512864999601473;1,568500714829e-05;0,00435745539010029;0,136251961090964;8,08944028318838e-05
"classe 11";-0,116090508022071;0,212554648604417;-0,390705401817253;0,174915482247443;0,828008568689984;-0,225266703445435;-0,11737421310722;0,214905034419197;-0,39502574221074;0,176849661861763;0,837164518028861;-0,227757656561712;0,0204292240704446;0,0495698090563075;0,117212381138487;0,0150819444177967;0,237959144339512;0,012172426806207;0,000200928408299639;0,000673579925395532;0,00227586633623714;0,000456146581016625;0,0102215694253255;0,000756557476997526;0,0149089795991861;0,0735573947508373;8,06678716361212e-05
"classe 12";-1,0494111269426;2,15592727683617;-0,0478482922410292;0,426819595942018;0,987917523695449;0,604141906815303;-0,389078786128703;0,799329782501015;-0,0177401925570485;0,158247274134484;0,366279469548375;0,223991144860459;0,178271067832697;0,544597111465073;0,00018773213922579;0,00959004447036186;0,0361747220094876;0,00934958160315536;0,00142230661922992;0,00600302450577895;2,95688739289636e-06;0,000235283028909155;0,00126050124737443;0,000471389414390521;0,0012915222775316;0,225092380961714;6,54370167537341e-05
"classe 13";-0,838795890939516;0,987164660777523;-0,485663674002518;0,162038465075149;0,425558108663427;0,630427674868084;-0,528524202891571;0,622011172319619;-0,306016051042006;0,102100226666218;0,268143612283862;0,397231660216212;0,218155229361235;0,218700522892987;0,0370459289807458;0,00264747376071012;0,0128571605568098;0,019500614408633;0,00322589773760377;0,00446804158903711;0,00108145698296466;0,000120385518782913;0,000830339594212525;0,00182225246743622;0,00458498593075542;0,162640628397304;0,000121281928655788
"classe 14";-1,08976284571503;0,26619732717582;-2,03971690387038;-0,973917519222648;1,25295363655533;0,0714987496875951;-0,386683698450799;0,0944555665434943;-0,723758640957982;-0,345577966618915;0,444589158160095;0,0253701078840387;0,212600688970747;0,00918175366810741;0,377273822563881;0,0552188571409297;0,0643494683846059;0,000144817912906138;0,00130828980403452;7,80633786124654e-05;0,00458331549198153;0,00104492307331466;0,00172945778119323;5,63166557632594e-06;0,00110164067525826;0,214045068565735;5,04719885300541e-05
"classe 15";-0,24367583709376;0,258640244209371;0,510219458609189;0,14226952059252;-0,3950727094521;0,941351542365575;-0,202427227416893;0,214858511037292;0,423851259165536;0,118186624258494;-0,328196156649281;0,782002782952823;0,0528772116439192;0,0431174827370705;0,117428592685965;0,00586151299745488;0,031825260109135;0,124873994822704;0,00150265514063271;0,00169288162649241;0,00658792161701502;0,000512221878173942;0,00394992136504265;0,0224252898539633;0,025306634234016;0,0959696160100701;0,000233078332491656
"classe 16";-0,111116191413314;0,184361668394429;-0,000220259757703518;0,327098069131261;-0,372345055885658;0,207521113839197;-0,191969487336879;0,318511771471763;-0,000380530975994405;0,56510979940307;-0,643280592878801;0,358523103866169;0,0122806885448826;0,0244695996917291;2,44430021362179e-08;0,0346071924171065;0,0315742827431846;0,00677824587348477;9,70918087436194e-05;0,000267281657945226;3,81503223221857e-10;0,000841363869408003;0,00109023238962156;0,000338651089213661;0,0078637173906994;0,0908074649777324;6,48441797557677e-05
"classe 17";-0,237737973319517;-0,242059214015266;1,15370639300257;0,0843677986579181;1,20968960044888;-0,269656303539908;-0,137502784586042;-0,140002101881615;0,667280196838243;0,0487966103305968;0,699659739771336;-0,155963694399309;0,0341772413437515;0,0256448824752418;0,407705621957672;0,0013997024155329;0,202610559166568;0,0069580214447251;0,000204092722413567;0,00021157952810469;0,00480641210758518;2,57030015101234e-05;0,00528418849077158;0,000262573903421647;0,00361102426392233;0,116462368127921;4,89780669022606e-05
"classe 18";-0,945873402482792;0,867459815108096;-0,848041957567399;0,0831120693385842;0,608146696108459;-1,31742123812951;-0,44694868211566;0,409896313960378;-0,400720893851785;0,0392725176131183;0,287364422813034;-0,622514265257476;0,273177424868007;0,166301088966292;0,111231980063401;0,000685881920061516;0,0258565020106645;0,0838596058345909;0,00267272203573045;0,00224794922755829;0,00214843612902686;2,0635545716907e-05;0,00110485292733171;0,00518486064422456;0,00298736141507627;0,163895176891633;8,0245394045607e-05
"classe 19";-1,7042022944527;1,63345918687358;0,238290035157265;0,820250572416698;-0,965846736553287;0,0304093236750891;-0,633542425435812;0,607243458403298;0,0885850508018479;0,304930663927357;-0,359056484119887;0,0113047592646069;0,478480428126837;0,318167667976894;0,00473859790425967;0,0360460229474987;0,0351894604538172;2,41079412916095e-05;0,0190638917155568;0,0175140202189181;0,000372718572269683;0,00441633851996324;0,00612330235735986;6,0699175736554e-06;0,00656401056134567;0,223123143511315;0,000326782289371684
"classe 20";1,14296191632407;0,140565494355493;-0,25892736909378;-0,371199812208941;1,22899782451596;0,196951050513068;0,65124410716408;0,0800923010313715;-0,147533282515787;-0,211504588935879;0,700266193914516;0,112220021694969;0,618747091499809;0,00677368009260456;0,0160850263467269;0,0212230369585332;0,163804627670224;0,00290730750964618;0,00961637312050085;0,000145447156344105;0,000493518802287129;0,00101429265784487;0,011118597642578;0,000285538313021475;0,00736118590882082;0,131592378839802;0,0001274703745361
"classe 21";-0,0379517813433216;-0,112433448647488;0,254865556059284;0,201335483895653;0,583308702918401;-1,50853470155665;-0,0229463599986498;-0,067979375334617;0,154096503341641;0,121731216044356;0,352679400379883;-0,912088421337458;0,000243012200633657;0,00154373373283004;0,0055513965290463;0,00222406142453863;0,0131442238915789;0,0607573850350252;5,12800559334002e-06;4,50064982315133e-05;0,000231263158504097;0,000144319430190202;0,00121138187696041;0,00810204721359602;0,00356028004262515;0,220482279004713;0,000173073883418211
"classe 22";-1,34294988493334;0,228058784164447;0,0853948130661876;0,270461850645165;5,59767276620576;-5,30769595286546;-0,171328158360149;0,0290948247042657;0,0108943276441513;0,0345044378033613;0,714128633463038;-0,677134555013711;0,0790219339668864;0,00164945029732308;0,000161847961842616;0,00104227532506781;0,314352806873393;0,195328147451277;0,000106278890508587;3,06493316534984e-06;4,29724765880778e-07;4,31061692787719e-06;0,00184647066461962;0,0016601199655763;5,89287731193128e-05;0,432654816104944;1,10308882307076e-05
"classe 23";-1,3198803226999;1,24793711797009;0,784276814329593;1,29995510674427;-1,77964191738641;-0,0364196695566363;-0,445619356693381;0,421329817665647;0,264788347443642;0,438892184719211;-0,600844540774793;-0,0122960464215541;0,225517353328071;0,145919671971124;0,0403334914709548;0,0711393594296501;0,0938750969148318;2,71711221964171e-05;0,00617379077900907;0,00551909924772875;0,00217982461002513;0,00598879583999994;0,0112240101875853;4,70061628984538e-06;0,00354391093898089;0,251709805763049;0,000224534493755831
"classe 24";-1,82119583137034;1,39153514360149;-0,919939287193585;-0,701082202434219;-0,430124740986112;-1,16587376464742;-0,638517183750975;0,487876748715361;-0,322533707118551;-0,245801701148963;-0,150803133603386;-0,408759135063293;0,508713546428204;0,214964105575709;0,065749817064647;0,0245154729481597;0,00649715374119303;0,0329904152994213;0,0106087142832152;0,00619352387382306;0,00270687244180679;0,00157212597241448;0,000591750053850349;0,00434762940181074;0,00319852285208714;0,231246708350203;0,000171041137849065
"classe 25";0,549576218022602;-0,893845755123891;-1,85807055569945;-1,13981486949868;3,0772824505587;0,502521016787359;0,139256921127032;-0,226491255878726;-0,470815832887545;-0,28881728170899;0,779751498427155;0,127333620532603;0,0518777400872486;0,0993271406132967;0,300376393061265;0,0725665050817501;0,372421028280918;0,00686370109859897;0,000762368835091941;0,00201666813566635;0,00871432343206754;0,00327927553365421;0,0239025366325097;0,000637408325828069;0,0025241157819439;0,21852089463694;0,000120530015383513
"classe 26";-1,23189547235162;1,20920431701062;0,428384022498939;0,542846808587159;0,362358248814984;-0,253351867235919;-0,644501004382327;0,632629483838503;0,224121233463794;0,284005681660874;0,189577980071364;-0,13254820442191;0,303113831871212;0,211385404475098;0,0185669588318175;0,0191405758076407;0,0060049393994395;0,00202876139290056;0,00695305260372914;0,00669926527228478;0,000840803142180246;0,00135015110090987;0,000601594838257621;0,000294087127829216;0,00458171211002657;0,202640638354816;0,000188139890437759
"classe 27";0,587166420608081;-0,52494891679289;-0,623929338474963;-0,559339840848023;1,75227826873867;1,66151932028615;0,219532374078308;-0,196270219019049;-0,233277456143805;-0,209128449564235;0,655149536623099;0,621216180212837;0,0930471207780072;0,0538309677924249;0,0532191018842316;0,0274583483475478;0,189740899588605;0,117900602595351;0,00179011321561768;0,00143084359902197;0,00202129123281924;0,00162446211056671;0,0159427863878291;0,0143340484635831;0,00519227967595722;0,174327260158807;0,000157793346300761
"classe 28";-0,16131364882227;0,179804628713802;-1,18832344937502;-0,270721670666527;-0,116997731575148;-0,90178827903389;-0,104769772665789;0,116779269529492;-0,771790722938869;-0,175827948214627;-0,075987530063538;-0,585692244127146;0,0110261263646556;0,00991516746054131;0,303086281108102;0,010098785845848;0,00132803617952092;0,0545273792189;5,40967094604748e-05;6,72094520504325e-05;0,00293560726563105;0,000152361297496942;2,84566323123448e-05;0,0016905880391904;0,0020788761628202;0,1391282092792;4,02400961912217e-05
"classe 29";1,44195218198206;-0,0664700069175519;0,733467380404574;0,70152293673869;-0,875748615624457;1,11636886292399;0,63682564488841;-0,0293559006671232;0,323929491814844;0,30982150599373;-0,386766762361412;0,493034602636881;0,375041230369629;0,000576827992987814;0,0491535755226587;0,0288671182920026;0,0316745537139526;0,0355727502756265;0,00376768196681488;8,00615451176475e-06;0,000974841765958035;0,000891777005113572;0,00138973321800101;0,00225833283623132;0,00181205977341887;0,213239136114935;8,23960416108268e-05
"classe 30";0,227638740776556;0,199267717774672;-2,25023101775372;-1,09587084721626;0,905617821507084;-0,777172524721269;0,0816117065153192;0,0714402937106692;-0,806739629581969;-0,392885190177252;0,324676791005561;-0,278627336379353;0,0124640342892545;0,00691286000956258;0,616931163018489;0,0939349952061018;0,0451679619096488;0,0229893069705548;0,000689022971031392;0,000527977293513921;0,0673279769931898;0,0159683520709741;0,0109051406786983;0,00803112210669446;0,0132966228902272;0,184659825264508;0,000453404882273332
"classe 31";-0,460917628909706;-0,167895566801638;-0,234921540613796;0,1823952995886;-0,313099603154573;-0,0317983869887067;-0,70442399542029;-0,25659609995723;-0,359032416791935;0,278756154295961;-0,47851255752654;-0,048597722034393;0,304812148785854;0,0292739734659476;0,0401095254407214;0,0155222724733019;0,0322051225857827;0,000229572852946817;0,00252851585578752;0,000335503844525925;0,000656847760799494;0,000395955452243405;0,00116676683919836;1,20345324985186e-05;0,0119019752597368;0,0756071288248199;6,80369028063607e-05
"classe 32";-6,70185847181926;8,02761239864764;2,47074848872802;2,66372985002882;4,98537478972156;-0,4071050309489;-0,551677906007458;0,660810194209197;0,203384980190809;0,219270656342963;0,410381856946223;-0,0335117269252068;0,387079194056386;0,401975603834956;0,0266491038388584;0,0198852961142454;0,0490432495014992;0,000226020056110945;0,018306897509928;0,0262661872345667;0,00248817729301416;0,00289204203220736;0,0101302432067464;6,75518402142263e-05;0,000407590680741913;0,975553073387821;0,000387905599297617
"classe 33";-1,40775359213214;1,22384609205448;-0,317511269809791;0,15812672918649;-0,321555367403561;1,64775453082082;-0,555428221767721;0,482867642765275;-0,125273855429886;0,0623887933917305;-0,126869451383408;0,650120428801297;0,354460438386689;0,193903512062869;0,00913374705366936;0,00145434499721516;0,00423448205019109;0,076846523845074;0,00376950492415214;0,00284894875435544;0,000191756156505221;4,75599732946241e-05;0,000196672008511308;0,0051643546118193;0,00190208984346226;0,214140258358361;8,7222327441412e-05
"classe 34";0,800694166420912;-1,22557895539647;-1,62859172391625;-1,35051215280895;3,16749053860204;0,153670233173582;0,196074557660638;-0,300120647352418;-0,398810701099563;-0,330714377701771;0,775657338714974;0,0376308761306472;0,0830135832499952;0,140771910338401;0,17396283930018;0,0767989369896369;0,297454656622911;0,000483860364457925;0,00103055153644327;0,00241445422616587;0,00426344665415644;0,00293179351282068;0,0161274995678803;3,79590982481424e-05;0,0016074459778657;0,2516793869686;0,000101819669075723
"classe 35";-0,0313661896018159;0,947243466018852;-0,913388343540026;-0,454204374589416;2,3950827070301;6,29598909241696;-0,0045599865655609;0,137709346726363;-0,132787521485916;-0,066031796416445;0,348194827172511;0,915304856688016;6,70773502512304e-05;0,0442785296349856;0,0288124049660346;0,00457401285802002;0,0895504329263666;0,427666292503806;3,60741779731944e-07;0,000329000193477978;0,000305903077898459;7,56441839964845e-05;0,00210336162929428;0,0145345252518152;0,000366667921631279;0,346840159607926;4,41094529526993e-05
"classe 36";0,901419425460905;-0,174796546494939;0,657530040132787;0,445373235841821;0,702122189380605;1,3595410044508;0,461499893289928;-0,0894906247595181;0,336635793266876;0,228017829447258;0,359465645318171;0,696044494666303;0,209921426886834;0,00571328938881024;0,0565783594721686;0,0166645487522541;0,0291610144953939;0,07556353755375;0,00147373190109605;5,54153849842048e-05;0,000784144059691807;0,000359760012044827;0,00089410815435613;0,00335234942635075;0,00181369668378329;0,178178004689373;5,75801565564569e-05
"classe 37";-1,75575610238171;0,99986808064845;-0,32585313098005;0,342265142873813;1,19133592701697;-2,74345413100219;-0,482314846106342;0,274668684785102;-0,0895134594769271;0,0940219199516465;0,327265844909036;-0,753640357677912;0,424912442754586;0,0997410801223166;0,00741363296243469;0,00525096112653379;0,044793380725155;0,164169017334681;0,0027198317349061;0,000882061918293771;9,36822818212288e-05;0,000103356788686734;0,00125222434159332;0,00664062675111612;0,000882294686425266;0,243932701437676;5,24993243910087e-05
"classe 38";-0,532860314511076;0,285398995351019;0,561701056113763;0,966416795277;0,716773937675452;-0,246836785973414;-0,360110181187573;0,192874344603628;0,379600926512936;0,653110238786005;0,484400105501707;-0,166813773328576;0,150643241312291;0,0312784598737488;0,0847909668845155;0,161136608929646;0,0624110655550617;0,00511525607610416;0,00171598443588119;0,000492256512910957;0,00190676456189561;0,00564437069920345;0,00310492420054446;0,000368219137732186;0,00604347306545841;0,124335204853993;9,34275196866026e-05
"classe 39";0,667039642051265;1,73985091460986;1,02996579506121;0,907857200672274;1,43363440407148;-1,44715116580037;0,216340970337547;0,564285855563048;0,334048811301235;0,294445330291591;0,464970653216857;-0,469354544613861;0,0738699081221782;0,363752446998937;0,0892125765333974;0,0444981277399615;0,0781295614230759;0,0550195182127093;0,000974505515377665;0,00662987108083887;0,00232341407640893;0,00180516164381014;0,00450150608009242;0,00458678949914522;0,00219018606760112;0,222266202024707;0,000108200151552706
"classe 40";-1,33359682414873;0,618950528903777;-1,91430135613821;-0,912961812797347;1,36496464987753;-0,315319055321694;-0,45416735481309;0,210788687691896;-0,651931054040542;-0,310916645912236;0,464849925571744;-0,107384494837133;0,27964961771963;0,0436008126753805;0,291878393703657;0,0426199301304527;0,0670783267771023;0,00247394633384704;0,00526056215481067;0,00113316963353684;0,0108393606155724;0,00246540501881396;0,00551094224033352;0,000294092185413951;0,00295789702851662;0,228387852460552;0,000154286899889571
"classe 41";-0,181713404356833;-0,893136101044922;-0,14329647812404;0,367276204708396;-0,491616801675107;-0,718182372691578;-0,137613874046408;-0,676383337544761;-0,108520246823023;0,278142944676404;-0,372307661420311;-0,543888652175882;0,0213700301073248;0,373666423408973;0,00673160224002842;0,0283895933743771;0,0358145027988766;0,0528232846922583;0,000133396361385678;0,00322259213011905;8,29547172095185e-05;0,000544948721204812;0,00097639037148551;0,00208372084729431;0,00403989477940177;0,112574482991527;5,1197643989933e-05
"classe 42";-0,827196234047646;0,51979149250429;-1,02980748900827;-0,50111109343538;-0,723811176306074;-0,747982376190053;-0,451983843325459;0,284016472561012;-0,562691568951808;-0,273809416219974;-0,395493770212084;-0,408701025481962;0,32850966463118;0,0938873260744901;0,257904757811666;0,0392050012416058;0,0575911712663894;0,0425048512148402;0,00404230312818153;0,00159613681494652;0,0062650403467022;0,00148347357555583;0,00309501209148792;0,00330517539501614;0,0059076095052111;0,13070434840634;0,000100923395431062
"classe 43";0,0165565193098793;-0,685515615984768;0,874598673672092;0,887770813160545;1,1474867074881;-1,21296480430621;0,00754812267399787;-0,312526797906532;0,398729826954244;0,404735009739162;0,523139572563046;-0,55299105873551;0,000153549272975702;0,190529387783123;0,217041869731574;0,143566725208843;0,168880419535647;0,130415977100378;6,61843028801683e-07;0,00113462310653584;0,00184686243402637;0,00190291173555404;0,00317915897541896;0,00355233011623088;0,0024144427875274;0,121004276967388;3,5352355907676e-05
"classe 44";-0,796657890615156;0,0276987545488878;-1,61945041993938;-0,51868597161059;-1,10313105075021;-1,09754843215064;-0,32663641979839;0,0113567217814624;-0,663988260759635;-0,212665600582591;-0,452292987027661;-0,450004066558855;0,20345758549034;0,00017801976705032;0,425874546223554;0,0280466858866566;0,0893220472586331;0,061108590368597;0,00283200798860713;3,42350710616065e-06;0,011702699756856;0,00120049333836241;0,0054300642517476;0,00537524343485652;0,00446221765342352;0,159952297365409;0,000114164667029382
"classe 45";-0,18490936528658;0,57702432530374;-2,07355236017316;-1,31190734645518;0,204194540811185;-0,629391978448721;-0,0707758929730625;0,220861781810005;-0,793672725500984;-0,502145544653089;0,0781574851210901;-0,240906020285949;0,00688652518966041;0,0485387011649178;0,438660517036709;0,112727801388223;0,00192284760865378;0,0126255250498826;0,000163091850972698;0,00158819085030189;0,0205089987568753;0,0082095768764812;0,00019888530691009;0,00188954332006136;0,00476995680193548;0,201796858451929;0,000194242047716317
"classe 46";-1,9212061714508;2,09397425448361;-3,41309375298249;-1,42572831822828;-2,98701042824713;1,06613692906156;-0,340602181267896;0,371231473849238;-0,605092360420536;-0,252761094722726;-0,529553924221806;0,189010720954745;0,228104505291492;0,196130969449381;0,36466876105341;0,0408509210186267;0,126250667387855;0,0111156946132695;0,0110929108183621;0,0131777192528751;0,0350101532029686;0,00610901409193678;0,0268145833391453;0,00341604473180069;0,00300536742908495;0,364302880140377;0,000398862112312776
"classe 47";-1,10785896985888;0,951187544338859;1,39853001033803;-0,429710950284774;-0,439912606243808;-1,92087041780649;-0,387925368105625;0,333065659361082;0,489706076158999;-0,150466605500764;-0,154038794065252;-0,672607600952769;0,294829714389368;0,157308498897795;0,237991849457146;0,0144243921485089;0,0106441110713474;0,140256548606025;0,00961739121765227;0,00708958208523932;0,0153261088686979;0,0014469088327748;0,00151642571638553;0,0289124212302586;0,00783588991450417;0,184779767249827;0,000267545196137085
"classe 48";1,72259470574623;0,595447891954264;-2,81542874192748;-2,03688839306029;0,146599561304826;-0,915032136331757;0,427241404107326;0,147684183971226;-0,6982883001165;-0,505193156671175;0,0363599180959163;-0,226948111140485;0,28826014996009;0,0249300700451779;0,390053052051923;0,13106756852774;0,000478033157459111;0,0128711040745514;0,00556641693125733;0,000665115456312601;0,0148695763757799;0,0077829453866925;4,03157605911924e-05;0,00157066009532672;0,00187589927763146;0,290567052033726;0,000158380697290741
"classe 49";-0,464574273815457;-0,153342766397542;-0,176316028659789;0,188456324438083;2,1483246736241;-1,46311497457528;-0,174820684112408;-0,0577033401034948;-0,0663482471750713;0,0709166766661358;0,808420978746915;-0,550574526414613;0,0761347656838969;0,00600367082718649;0,00555485211328185;0,00407414535246518;0,372775037610963;0,119496264303581;0,000606604331535113;6,60878740611529e-05;8,73733091114873e-05;9,981978425679e-05;0,012971644156917;0,00601661336552858;0,00281057509571833;0,152482222095012;6,53481982863039e-05
"classe 50";0,121977508514589;0,367251387808082;0,333353669311738;-0,14909448716265;-0,318114837744864;0,333358585077696;0,173295865760075;0,521761331058655;0,473602170032566;-0,211821495188315;-0,451952059764594;0,473609153958766;0,0170657926990709;0,111972512455227;0,0645644770481773;0,00829148852892484;0,0265771917453874;0,0201704205642579;0,000216270548120793;0,00196049056043068;0,0016152819649;0,000323117913182148;0,00147097643985379;0,00161532960443346;0,0145357640360971;0,0845613852167203;0,000103939839424925
"classe 51";-0,15225378079378;0,155120515572524;-0,0732902804779447;0,458504613809576;-0,933018465606305;1,74436138078993;-0,0745039737829507;0,0759067838260553;-0,0358639181687694;0,224364975034013;-0,456563922013165;0,853587043322039;0,0143414497805651;0,0107748925084124;0,0016833168114344;0,0422947720873455;0,123313791381717;0,297889041383782;0,000150036780116721;0,000155739954175961;3,47659683885871e-05;0,00136065801409704;0,00563432691002052;0,0196940252155124;0,00647234358093785;0,115140237497404;8,58056341578187e-05
